host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_90,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,has_gym,has_pool,has_free_parking,Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9,Entire home/apt,Hotel room,Private room,Shared room,host_response_time_ordinal,antiguedad
0.33502896137669647,-0.43481741287661,False,True,-0.6826106818972819,1.7329644059756295,-0.18185099803298319,-0.7239904573328133,38858.0,0.016066487651731506,-0.2575324542801461,1.0859853334854144,-0.4820358105656826,0.2930658066078777,0.22176832658797033,-0.42999111475700613,0.2855748606062494,0.3584486601571268,4.78,0.17557833531064246,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.908812637039908
0.33502896137669647,-0.4104088317331435,False,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,28476.0,0.0598278535694971,-0.5674630177166651,0.8726101488505241,-0.693706877597051,0.9049026118716522,0.837067376245173,0.9189594467848048,0.6712748551458979,0.6786235453422625,5.0,0.9698903191118924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1.6910869204144463
0.058446104668135046,0.5822068014344927,False,True,0.11955531817808365,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,39847.4,-0.11521761010156528,-0.34824383870059067,1.0859853334854144,-0.693706877597051,-1.5424446091834458,-1.120702327209555,-0.7250740500942745,-1.5786417796687306,-1.242425765768558,4.91,-2.0671849130693603,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,2.232124403533904
0.058446104668135046,0.33812098999982776,True,True,-1.4847766819726473,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,21004.0,-0.1589789760193309,-0.06855040340421992,-0.40764095895881686,-0.3409217658781037,-2.256254215324514,-1.736001376866758,-1.0201569854315464,-0.10012513393340478,-0.5380410183612603,4.96,-1.3663213979506084,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2.154209180527469
0.33502896137669647,0.5415258328620485,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,31507.0,-0.1589789760193309,-0.3180067105604425,-0.8648734974621529,-0.05869367650294581,-0.981594204358318,-0.8410209410017376,-0.8936928702870008,-0.16440846635667858,0.23037870608306904,4.93,-1.2261486949268572,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.836722851267598
0.33502896137669647,-1.7366084071948213,True,True,0.11955531817808365,0.6615636118527859,-0.18185099803298319,0.16358199067149112,54611.0,1.0663392696781058,0.48327718515348456,0.019109410310963477,-0.693706877597051,-1.4404718083061478,-1.2885111589342477,-0.050598769323372754,-1.7714917769385576,-0.7941809265093701,4.77,-0.47856094546685624,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1.835994671613332
0.33502896137669647,0.5415258328620485,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,52511.0,-0.1589789760193309,-0.43895522312103524,-1.5049990513668234,-0.552592832909472,0.03813380441463944,-0.7291483865186126,-1.1044663955279115,0.2212915281829699,0.4865186142311788,4.92,-1.039251757561857,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.836722851267598
0.33502896137669647,0.5822068014344927,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,28356.0,-0.1589789760193309,-0.34824383870059067,0.8116458103834127,0.6468765469349488,-0.2167981977785988,-0.16978561410297235,-0.556455229901548,0.4784248578760708,0.5505535912682106,4.97,0.08212986662814029,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1.8352664919590664
0.33502896137669647,0.5822068014344927,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,37000.0,0.016066487651731506,1.0804604659214114,1.0555031642518586,-0.693706877597051,-0.012852596024007304,0.1658320493464078,-0.6407646399979131,0.1570081957596961,0.166343729046043,4.67,0.03540563228689127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1.833810132650535
0.33502896137669647,0.5822068014344927,True,True,0.11955531817808365,-0.4098371822700576,-0.18185099803298319,0.16358199067149112,44109.0,-0.1589789760193309,-0.34824383870059067,0.4458597795807438,0.5763195245911593,0.24207940616923093,0.1658320493464078,-0.6829193450460938,0.6069915227226241,0.6145885683052366,4.98,0.36247527267564267,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1.8352664919590664
0.33502896137669647,0.5822068014344927,True,True,0.9217213182534492,-0.4098371822700576,-0.18185099803298319,4.601444230693013,38827.0,-0.20274034193709647,1.0804604659214114,0.08007374877807495,4.880297887562317,-0.06383899646265857,-0.16978561410297235,-0.008444064275188356,0.028441530913148518,0.10230875200901698,4.92,0.36247527267564267,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.8287128750706745
0.33502896137669647,0.5822068014344927,False,True,0.11955531817808365,-0.4098371822700576,1.1316833352184472,1.9387268866801,71415.0,0.9788165378425746,-0.21217676206992384,-1.657409897534602,-0.693706877597051,-1.2365262065515563,-2.071619040316138,-1.1044663955279115,-0.10012513393340478,-0.08979617910206678,4.84,-1.4597698666331063,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.8039547668256386
0.33502896137669647,0.5822068014344927,False,True,0.11955531817808365,0.6615636118527859,1.1316833352184472,0.16358199067149112,21751.0,0.0598278535694971,-0.46919235126118347,-1.5354812206003792,-0.3409217658781037,-1.4404718083061478,-1.512256267900503,-2.2426434318288115,-0.4215417960497795,-0.47400604132422863,4.88,-0.6654578828318565,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.39419895616713135
0.33502896137669647,0.25675905285493994,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,36758.0,-0.1589789760193309,1.0804604659214114,-1.657409897534602,-0.4820358105656826,-0.16581179733995205,-0.39353072306922743,0.160174755917538,-0.4215417960497795,0.038273774971990956,4.97,0.03540563228689127,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1.6889023814516488
0.33502896137669647,0.5415258328620485,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,41169.0,-0.02769487826603409,0.48327718515348456,0.38489544111363233,-0.41147878822189315,-0.981594204358318,-1.5681925451420653,-1.483858740961545,0.4784248578760708,-0.5380410183612603,4.94,-1.3663213979506084,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.7988575092457786
0.33502896137669647,0.5822068014344927,True,True,-0.6826106818972819,-0.4098371822700576,-0.18185099803298319,-0.7239904573328133,68264.0,-0.07145624418379969,1.0804604659214114,-0.5295696358930398,-0.4820358105656826,0.2930658066078777,0.2777046038295378,-0.0927534743715534,0.3498581930295232,0.29441368312010074,4.86,0.17557833531064246,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1.6779796866376628
